ts,event,job_id,cluster,world_size,note,metadata_json
2025-12-07 00:16:44,started,job-20cb5be1051a,clusterB,1,"started_on=clusterB, g=1, nodes=['node_e'], queued_sec=5272.121737957001","{""model"": ""ResNet-18"", ""dataset"": ""CIFAR-100"", ""nodes"": [""node_e""], ""queued_sec"": 5272.121737957001, ""started_ts"": 1765034204.0847437}"
2025-12-07 00:16:55,submitted,job-558e3281c90c,-,4,,"{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Maximize GPU utilization for this run — I’m fine if it uses more energy temporarily.""}"
2025-12-07 00:19:49,submitted,job-08c51c0e6c8a,-,4,,"{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""Try to share resources fairly with other users, but don’t delay my job too much.""}"
2025-12-07 00:24:41,submitted,job-3a10de713888,-,4,,"{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Prefer reliability and consistency. I’d rather not have the job preempted or rescheduled.""}"
2025-12-07 00:26:13,submitted,job-96aab2df4807,-,1,,"{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""epochs"": 20, ""batch_size_per_gpu"": 16, ""user_request"": ""Please keep the cost reasonable while still maintaining decent speed.""}"
2025-12-07 00:36:11,submitted,job-f51143fb0f81,-,1,,"{""model"": ""ResNet-18"", ""dataset"": ""CIFAR-100"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""Try to share resources fairly with other users, but don’t delay my job too much.""}"
2025-12-07 00:37:13,submitted,job-a348ea077d3a,-,1,,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""This job is for testing only — minimal cost and stable runtime are more important than raw speed.""}"
2025-12-07 00:37:29,finished,job-20cb5be1051a,clusterB,1,exit=0,"{""end_ts"": 1765035449.4138768, ""jct_sec"": 1245.3291330337524, ""queued_sec"": 5272.121737957001}"
2025-12-07 00:37:30,started,job-d77945481dbe,clusterB,4,"started_on=clusterB, g=4, nodes=['node_e', 'node_f', 'node_g', 'node_h'], queued_sec=6425.4662482738495","{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""nodes"": [""node_e"", ""node_f"", ""node_g"", ""node_h""], ""queued_sec"": 6425.4662482738495, ""started_ts"": 1765035450.385582}"
2025-12-07 00:42:11,submitted,job-2d531a4cc11e,-,1,,"{""model"": ""ResNet-50"", ""dataset"": ""CIFAR-10"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""This job is for testing only — minimal cost and stable runtime are more important than raw speed.""}"
2025-12-07 01:05:20,submitted,job-a1b13280808f,-,1,,"{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""Please minimize queue waiting time. Start as soon as a slot is available.""}"
2025-12-07 01:05:29,submitted,job-050a9864b72b,-,4,,"{""model"": ""ResNet-50"", ""dataset"": ""CIFAR-10"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Focus on efficiency. Use GPUs effectively but avoid unnecessary power consumption.""}"
2025-12-07 01:13:39,submitted,job-f87a48890264,-,2,,"{""model"": ""ResNet-50"", ""dataset"": ""CIFAR-10"", ""epochs"": 20, ""batch_size_per_gpu"": 128, ""user_request"": ""I need this training to finish as fast as possible. Prioritize performance and speed over everything else.""}"
2025-12-07 01:18:56,finished,job-d77945481dbe,clusterB,4,exit=0,"{""end_ts"": 1765037936.7434444, ""jct_sec"": 2486.357862472534, ""queued_sec"": 6425.4662482738495}"
2025-12-07 01:18:57,started,job-0388d1f3e82a,clusterB,2,"started_on=clusterB, g=2, nodes=['node_e', 'node_f'], queued_sec=8857.388166427612","{""model"": ""ResNet-50"", ""dataset"": ""CIFAR-10"", ""nodes"": [""node_e"", ""node_f""], ""queued_sec"": 8857.388166427612, ""started_ts"": 1765037937.1185787}"
2025-12-07 01:18:57,started,job-c2ebe57193cb,clusterB,1,"started_on=clusterB, g=1, nodes=['node_g'], queued_sec=8212.225457429886","{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""nodes"": [""node_g""], ""queued_sec"": 8212.225457429886, ""started_ts"": 1765037937.1648722}"
2025-12-07 01:18:57,started,job-6b9986ff4e84,clusterB,1,"started_on=clusterB, g=1, nodes=['node_h'], queued_sec=7818.049522638321","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""nodes"": [""node_h""], ""queued_sec"": 7818.049522638321, ""started_ts"": 1765037937.2104363}"
2025-12-07 01:23:51,finished,job-c2ebe57193cb,clusterB,1,exit=0,"{""end_ts"": 1765038231.3613777, ""jct_sec"": 294.1965055465698, ""queued_sec"": 8212.225457429886}"
2025-12-07 01:31:17,submitted,job-c7a902233237,-,2,,"{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""epochs"": 20, ""batch_size_per_gpu"": 16, ""user_request"": ""Try to share resources fairly with other users, but don’t delay my job too much.""}"
2025-12-07 01:40:21,submitted,job-9ebfef72f704,-,1,,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Prefer reliability and consistency. I’d rather not have the job preempted or rescheduled.""}"
2025-12-07 01:47:12,submitted,job-aa61fc850267,-,2,,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""I need this training to finish as fast as possible. Prioritize performance and speed over everything else.""}"
2025-12-07 01:51:43,finished,job-0388d1f3e82a,clusterB,2,exit=0,"{""end_ts"": 1765039903.6077366, ""jct_sec"": 1966.4891579151154, ""queued_sec"": 8857.388166427612}"
2025-12-07 01:51:44,started,job-fe9f5fa3c45c,clusterB,2,"started_on=clusterB, g=2, nodes=['node_e', 'node_f'], queued_sec=9608.118968486786","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""nodes"": [""node_e"", ""node_f""], ""queued_sec"": 9608.118968486786, ""started_ts"": 1765039904.402564}"
2025-12-07 01:52:15,submitted,job-d17d361ffb7a,-,4,,"{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Focus on efficiency. Use GPUs effectively but avoid unnecessary power consumption.""}"
2025-12-07 01:53:00,submitted,job-9bc60512b13e,-,2,,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""I need this training to finish as fast as possible. Prioritize performance and speed over everything else.""}"
2025-12-07 01:53:54,submitted,job-1b8687e48f1c,-,1,,"{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""This job is for testing only — minimal cost and stable runtime are more important than raw speed.""}"
2025-12-07 01:54:26,submitted,job-9caba42ce72b,-,1,,"{""model"": ""ResNet-18"", ""dataset"": ""CIFAR-100"", ""epochs"": 20, ""batch_size_per_gpu"": 128, ""user_request"": ""Prefer reliability and consistency. I’d rather not have the job preempted or rescheduled.""}"
2025-12-07 02:02:38,submitted,job-8f0a36a02280,-,1,,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Please minimize queue waiting time. Start as soon as a slot is available.""}"
2025-12-07 02:02:48,submitted,job-3e8954acc101,-,1,,"{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""epochs"": 20, ""batch_size_per_gpu"": 8, ""user_request"": ""This job is for testing only — minimal cost and stable runtime are more important than raw speed.""}"
2025-12-07 02:07:24,submitted,job-ff922b97aa50,-,4,,"{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""epochs"": 20, ""batch_size_per_gpu"": 16, ""user_request"": ""Please minimize queue waiting time. Start as soon as a slot is available.""}"
2025-12-07 02:07:29,submitted,job-5db2458eea55,-,1,,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Please minimize queue waiting time. Start as soon as a slot is available.""}"
2025-12-07 02:07:36,submitted,job-f583a6a3f351,-,2,,"{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""This job is for testing only — minimal cost and stable runtime are more important than raw speed.""}"
2025-12-07 02:13:05,finished,job-6b9986ff4e84,clusterB,1,exit=0,"{""end_ts"": 1765041185.0122302, ""jct_sec"": 3247.8017938137054, ""queued_sec"": 7818.049522638321}"
2025-12-07 02:13:05,started,job-76f9c184b775,clusterB,2,"started_on=clusterB, g=2, nodes=['node_g', 'node_h'], queued_sec=10846.79373550415","{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""nodes"": [""node_g"", ""node_h""], ""queued_sec"": 10846.79373550415, ""started_ts"": 1765041185.74368}"
2025-12-07 02:15:01,submitted,job-60fbb0c3d8cd,-,2,,"{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""Focus on efficiency. Use GPUs effectively but avoid unnecessary power consumption.""}"
2025-12-07 02:31:02,submitted,job-62ebb4b4cf54,-,4,,"{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""epochs"": 20, ""batch_size_per_gpu"": 16, ""user_request"": ""Please keep the cost reasonable while still maintaining decent speed.""}"
2025-12-07 02:32:53,submitted,job-7ff0c822f60f,-,1,,"{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""This job is for testing only — minimal cost and stable runtime are more important than raw speed.""}"
2025-12-07 02:39:25,submitted,job-4f35ca7fea4f,-,4,,"{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""This is a short experiment, so give it quick access to GPUs, even small ones.""}"
2025-12-07 02:40:11,submitted,job-bfaaa7741b3b,-,2,,"{""model"": ""ResNet-18"", ""dataset"": ""CIFAR-100"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""This is a short experiment, so give it quick access to GPUs, even small ones.""}"
2025-12-07 02:47:02,submitted,job-2a11f099a1ff,-,1,,"{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""Focus on efficiency. Use GPUs effectively but avoid unnecessary power consumption.""}"
2025-12-07 02:50:01,submitted,job-0123572514e1,-,2,,"{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""epochs"": 20, ""batch_size_per_gpu"": 16, ""user_request"": ""Try to share resources fairly with other users, but don’t delay my job too much.""}"
2025-12-07 02:50:03,submitted,job-ab32729f7ba6,-,2,,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Focus on efficiency. Use GPUs effectively but avoid unnecessary power consumption.""}"
2025-12-07 03:08:27,finished,job-76f9c184b775,clusterB,2,exit=0,"{""end_ts"": 1765044507.602862, ""jct_sec"": 3321.859181880951, ""queued_sec"": 10846.79373550415}"
2025-12-07 03:21:08,finished,job-fe9f5fa3c45c,clusterB,2,exit=0,"{""end_ts"": 1765045268.6781094, ""jct_sec"": 5364.275545358658, ""queued_sec"": 9608.118968486786}"
2025-12-07 03:21:09,started,job-87555fe0ef59,clusterB,4,"started_on=clusterB, g=4, nodes=['node_e', 'node_f', 'node_g', 'node_h'], queued_sec=14193.354323148727","{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""nodes"": [""node_e"", ""node_f"", ""node_g"", ""node_h""], ""queued_sec"": 14193.354323148727, ""started_ts"": 1765045269.3041213}"
2025-12-07 03:24:38,finished,job-87555fe0ef59,clusterB,4,exit=0,"{""end_ts"": 1765045478.9675367, ""jct_sec"": 209.66341543197632, ""queued_sec"": 14193.354323148727}"
2025-12-07 03:24:39,started,job-2a9fdfdf0caf,clusterB,4,"started_on=clusterB, g=4, nodes=['node_e', 'node_f', 'node_g', 'node_h'], queued_sec=14304.72587299347","{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""nodes"": [""node_e"", ""node_f"", ""node_g"", ""node_h""], ""queued_sec"": 14304.72587299347, ""started_ts"": 1765045479.0906577}"
2025-12-07 04:07:06,finished,job-2a9fdfdf0caf,clusterB,4,exit=0,"{""end_ts"": 1765048026.356822, ""jct_sec"": 2547.266164302826, ""queued_sec"": 14304.72587299347}"
2025-12-07 04:07:07,started,job-97b691b05ef0,clusterB,1,"started_on=clusterB, g=1, nodes=['node_e'], queued_sec=16360.355068922043","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""nodes"": [""node_e""], ""queued_sec"": 16360.355068922043, ""started_ts"": 1765048027.2085264}"
2025-12-07 04:07:07,started,job-76f8c584fbde,clusterB,1,"started_on=clusterB, g=1, nodes=['node_f'], queued_sec=15987.443565130234","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""nodes"": [""node_f""], ""queued_sec"": 15987.443565130234, ""started_ts"": 1765048027.3913672}"
2025-12-07 04:07:07,started,job-db8d2146c24f,clusterB,2,"started_on=clusterB, g=2, nodes=['node_g', 'node_h'], queued_sec=14690.140423059464","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""nodes"": [""node_g"", ""node_h""], ""queued_sec"": 14690.140423059464, ""started_ts"": 1765048027.543073}"
2025-12-07 05:19:29,finished,job-76f8c584fbde,clusterB,1,exit=0,"{""end_ts"": 1765052369.2297828, ""jct_sec"": 4341.838415622711, ""queued_sec"": 15987.443565130234}"
2025-12-07 05:19:29,started,job-ad05f06fba47,clusterB,1,"started_on=clusterB, g=1, nodes=['node_f'], queued_sec=18983.46556043625","{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""nodes"": [""node_f""], ""queued_sec"": 18983.46556043625, ""started_ts"": 1765052369.9096186}"
2025-12-07 05:19:30,finished,job-97b691b05ef0,clusterB,1,exit=0,"{""end_ts"": 1765052370.4117634, ""jct_sec"": 4343.203237056732, ""queued_sec"": 16360.355068922043}"
2025-12-07 05:31:20,finished,job-db8d2146c24f,clusterB,2,exit=0,"{""end_ts"": 1765053080.7407284, ""jct_sec"": 5053.197655439377, ""queued_sec"": 14690.140423059464}"
2025-12-07 06:45:04,finished,job-ad05f06fba47,clusterB,1,exit=0,"{""end_ts"": 1765057504.219535, ""jct_sec"": 5134.309916496277, ""queued_sec"": 18983.46556043625}"
2025-12-07 06:45:05,started,job-84ec0b87abab,clusterB,4,"started_on=clusterB, g=4, nodes=['node_e', 'node_f', 'node_g', 'node_h'], queued_sec=23361.848840475082","{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""nodes"": [""node_e"", ""node_f"", ""node_g"", ""node_h""], ""queued_sec"": 23361.848840475082, ""started_ts"": 1765057505.2097597}"
2025-12-07 06:48:15,finished,job-84ec0b87abab,clusterB,4,exit=0,"{""end_ts"": 1765057695.8485045, ""jct_sec"": 190.6387448310852, ""queued_sec"": 23361.848840475082}"
2025-12-07 06:48:16,started,job-558e3281c90c,clusterB,4,"started_on=clusterB, g=4, nodes=['node_e', 'node_f', 'node_g', 'node_h'], queued_sec=23480.793779850006","{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""nodes"": [""node_e"", ""node_f"", ""node_g"", ""node_h""], ""queued_sec"": 23480.793779850006, ""started_ts"": 1765057696.6921163}"
2025-12-07 06:51:31,finished,job-558e3281c90c,clusterB,4,exit=0,"{""end_ts"": 1765057891.3230157, ""jct_sec"": 194.6308994293213, ""queued_sec"": 23480.793779850006}"
2025-12-07 06:51:31,started,job-08c51c0e6c8a,clusterB,4,"started_on=clusterB, g=4, nodes=['node_e', 'node_f', 'node_g', 'node_h'], queued_sec=23502.207221746445","{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""nodes"": [""node_e"", ""node_f"", ""node_g"", ""node_h""], ""queued_sec"": 23502.207221746445, ""started_ts"": 1765057891.6653893}"
2025-12-07 07:25:50,finished,job-09ec277e4573,clusterA,2,exit=0,"{""end_ts"": 1765059950.4831052, ""jct_sec"": 32327.016705036163, ""queued_sec"": 0.9417068958282471}"
2025-12-07 07:31:48,finished,job-08c51c0e6c8a,clusterB,4,exit=0,"{""end_ts"": 1765060308.671221, ""jct_sec"": 2417.005831718445, ""queued_sec"": 23502.207221746445}"
2025-12-07 07:31:49,started,job-3a10de713888,clusterB,4,"started_on=clusterB, g=4, nodes=['node_e', 'node_f', 'node_g', 'node_h'], queued_sec=25627.930299043655","{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""nodes"": [""node_e"", ""node_f"", ""node_g"", ""node_h""], ""queued_sec"": 25627.930299043655, ""started_ts"": 1765060309.747907}"
2025-12-07 07:31:49,started,job-96aab2df4807,clusterA,1,"started_on=clusterA, g=1, nodes=['node_a'], queued_sec=25535.953200817108","{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""nodes"": [""node_a""], ""queued_sec"": 25535.953200817108, ""started_ts"": 1765060309.900819}"
2025-12-07 07:31:50,started,job-f51143fb0f81,clusterA,1,"started_on=clusterA, g=1, nodes=['node_b'], queued_sec=24938.83544254303","{""model"": ""ResNet-18"", ""dataset"": ""CIFAR-100"", ""nodes"": [""node_b""], ""queued_sec"": 24938.83544254303, ""started_ts"": 1765060310.0039935}"
2025-12-07 07:48:22,finished,job-9928fbb1c30e,clusterA,1,exit=0,"{""end_ts"": 1765061302.4916017, ""jct_sec"": 28665.570954799652, ""queued_sec"": 4453.635426282883}"
2025-12-07 07:48:23,started,job-a348ea077d3a,clusterA,1,"started_on=clusterA, g=1, nodes=['node_c'], queued_sec=25869.97658753395","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""nodes"": [""node_c""], ""queued_sec"": 25869.97658753395, ""started_ts"": 1765061303.2732136}"
2025-12-07 08:12:11,finished,job-3a10de713888,clusterB,4,exit=0,"{""end_ts"": 1765062731.047464, ""jct_sec"": 2421.2995569705963, ""queued_sec"": 25627.930299043655}"
2025-12-07 08:12:12,started,job-2d531a4cc11e,clusterB,1,"started_on=clusterB, g=1, nodes=['node_e'], queued_sec=27001.069824695587","{""model"": ""ResNet-50"", ""dataset"": ""CIFAR-10"", ""nodes"": [""node_e""], ""queued_sec"": 27001.069824695587, ""started_ts"": 1765062732.162327}"
2025-12-07 08:12:12,started,job-a1b13280808f,clusterB,1,"started_on=clusterB, g=1, nodes=['node_f'], queued_sec=25611.530612707138","{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""nodes"": [""node_f""], ""queued_sec"": 25611.530612707138, ""started_ts"": 1765062732.3599617}"
2025-12-07 08:24:20,finished,job-96aab2df4807,clusterA,1,exit=0,"{""end_ts"": 1765063460.6681101, ""jct_sec"": 3150.7672910690308, ""queued_sec"": 25535.953200817108}"
2025-12-07 09:01:18,finished,job-2d531a4cc11e,clusterB,1,exit=0,"{""end_ts"": 1765065678.9235606, ""jct_sec"": 2946.7612335681915, ""queued_sec"": 27001.069824695587}"
2025-12-07 09:38:39,finished,job-a1b13280808f,clusterB,1,exit=0,"{""end_ts"": 1765067919.026077, ""jct_sec"": 5186.666115283966, ""queued_sec"": 25611.530612707138}"
