ts,event,job_id,cluster,world_size,note,metadata_json
2026-01-20 00:32:25,started,job-684a1cef4dd0,clusterB,1,"started_on=clusterB, g=1, nodes=['node_e'], queued_sec=197.2220950126648","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""nodes"": [""node_e""], ""queued_sec"": 197.2220950126648, ""started_ts"": 1768836745.6515028}"
2026-01-20 00:32:25,started,job-9cc145cf2787,clusterB,1,"started_on=clusterB, g=1, nodes=['node_f'], queued_sec=111.37771606445312","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""nodes"": [""node_f""], ""queued_sec"": 111.37771606445312, ""started_ts"": 1768836745.6675375}"
2026-01-20 00:41:36,submitted,job-60f93aefb7f5,-,1,,"{""model"": ""ResNet-18"", ""dataset"": ""CIFAR-100"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Please keep the cost reasonable while still maintaining decent speed.""}"
2026-01-20 00:43:09,submitted,job-1e383a2546df,-,4,,"{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Prefer reliability and consistency. I’d rather not have the job preempted or rescheduled.""}"
2026-01-20 00:44:04,submitted,job-7d24072321ea,-,2,,"{""model"": ""ResNet-50"", ""dataset"": ""CIFAR-10"", ""epochs"": 20, ""batch_size_per_gpu"": 128, ""user_request"": ""Please minimize queue waiting time. Start as soon as a slot is available.""}"
2026-01-20 00:54:49,submitted,job-e3d7b263b024,-,1,,"{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Please keep the cost reasonable while still maintaining decent speed.""}"
2026-01-20 01:01:23,submitted,job-b0590e35f763,-,1,,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""Focus on efficiency. Use GPUs effectively but avoid unnecessary power consumption.""}"
2026-01-20 01:01:45,finished,job-4c8e876426bd,clusterA,2,exit=0,"{""end_ts"": 1768838505.3988495, ""jct_sec"": 2516.7064723968506, ""queued_sec"": 0.784294843673706}"
2026-01-20 01:04:20,submitted,job-e227ecb1df70,-,2,,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Please minimize queue waiting time. Start as soon as a slot is available.""}"
2026-01-20 01:05:03,submitted,job-a5f7eaac72c4,-,2,,"{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""Please keep the cost reasonable while still maintaining decent speed.""}"
2026-01-20 01:14:52,finished,job-684a1cef4dd0,clusterB,1,exit=0,"{""end_ts"": 1768839292.5599172, ""jct_sec"": 2546.908414363861, ""queued_sec"": 197.2220950126648}"
2026-01-20 01:17:20,submitted,job-9a8844363c56,-,4,,"{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""epochs"": 20, ""batch_size_per_gpu"": 16, ""user_request"": ""Try to share resources fairly with other users, but don’t delay my job too much.""}"
2026-01-20 01:18:58,submitted,job-de95d16eb212,-,4,,"{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""Maximize GPU utilization for this run — I’m fine if it uses more energy temporarily.""}"
2026-01-20 01:27:10,submitted,job-017333c7d361,-,1,,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Try to share resources fairly with other users, but don’t delay my job too much.""}"
2026-01-20 01:33:08,finished,job-9cc145cf2787,clusterB,1,exit=0,"{""end_ts"": 1768840388.4150703, ""jct_sec"": 3642.7475328445435, ""queued_sec"": 111.37771606445312}"
2026-01-20 01:33:08,started,job-7bbeb8f2c8b2,clusterB,4,"started_on=clusterB, g=4, nodes=['node_e', 'node_f', 'node_g', 'node_h'], queued_sec=3661.8676538467407","{""model"": ""ResNet-18"", ""dataset"": ""CIFAR-100"", ""nodes"": [""node_e"", ""node_f"", ""node_g"", ""node_h""], ""queued_sec"": 3661.8676538467407, ""started_ts"": 1768840388.979158}"
2026-01-20 01:33:09,started,job-60f93aefb7f5,clusterA,1,"started_on=clusterA, g=1, nodes=['node_a'], queued_sec=3092.219932794571","{""model"": ""ResNet-18"", ""dataset"": ""CIFAR-100"", ""nodes"": [""node_a""], ""queued_sec"": 3092.219932794571, ""started_ts"": 1768840389.0060675}"
2026-01-20 01:33:23,submitted,job-2db49c25f370,-,1,,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""Please keep the cost reasonable while still maintaining decent speed.""}"
2026-01-20 01:45:09,finished,job-7bbeb8f2c8b2,clusterB,4,exit=0,"{""end_ts"": 1768841109.3315256, ""jct_sec"": 720.3523676395416, ""queued_sec"": 3661.8676538467407}"
2026-01-20 01:45:09,started,job-1e383a2546df,clusterB,4,"started_on=clusterB, g=4, nodes=['node_e', 'node_f', 'node_g', 'node_h'], queued_sec=3720.2579696178436","{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""nodes"": [""node_e"", ""node_f"", ""node_g"", ""node_h""], ""queued_sec"": 3720.2579696178436, ""started_ts"": 1768841109.9085658}"
2026-01-20 01:55:01,submitted,job-17f3406779e1,-,2,,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""Please minimize queue waiting time. Start as soon as a slot is available.""}"
2026-01-20 01:55:50,submitted,job-f08ae5d567d4,-,1,,"{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""Maximize GPU utilization for this run — I’m fine if it uses more energy temporarily.""}"
2026-01-20 01:56:58,finished,job-60f93aefb7f5,clusterA,1,exit=0,"{""end_ts"": 1768841818.7284844, ""jct_sec"": 1429.7224168777466, ""queued_sec"": 3092.219932794571}"
2026-01-20 01:56:59,started,job-7d24072321ea,clusterA,2,"started_on=clusterA, g=2, nodes=['node_a', 'node_b'], queued_sec=4375.396041154861","{""model"": ""ResNet-50"", ""dataset"": ""CIFAR-10"", ""nodes"": [""node_a"", ""node_b""], ""queued_sec"": 4375.396041154861, ""started_ts"": 1768841819.7492762}"
2026-01-20 02:08:27,submitted,job-085f54f30a24,-,4,,"{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""epochs"": 20, ""batch_size_per_gpu"": 8, ""user_request"": ""Prefer reliability and consistency. I’d rather not have the job preempted or rescheduled.""}"
2026-01-20 02:09:39,submitted,job-222899da58d5,-,4,,"{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Maximize GPU utilization for this run — I’m fine if it uses more energy temporarily.""}"
2026-01-20 02:12:33,submitted,job-2c23297e6a3c,-,4,,"{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""Try to share resources fairly with other users, but don’t delay my job too much.""}"
2026-01-20 02:17:09,finished,job-7d24072321ea,clusterA,2,exit=0,"{""end_ts"": 1768843029.940387, ""jct_sec"": 1210.1911108493805, ""queued_sec"": 4375.396041154861}"
2026-01-20 02:17:10,started,job-e3d7b263b024,clusterA,1,"started_on=clusterA, g=1, nodes=['node_a'], queued_sec=4940.67998790741","{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""nodes"": [""node_a""], ""queued_sec"": 4940.67998790741, ""started_ts"": 1768843030.148966}"
2026-01-20 02:17:10,started,job-b0590e35f763,clusterA,1,"started_on=clusterA, g=1, nodes=['node_b'], queued_sec=4546.586647033691","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""nodes"": [""node_b""], ""queued_sec"": 4546.586647033691, ""started_ts"": 1768843030.1737754}"
2026-01-20 02:17:25,submitted,job-4a1b7b55fdfb,-,4,,"{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Prefer reliability and consistency. I’d rather not have the job preempted or rescheduled.""}"
2026-01-20 02:18:57,submitted,job-480eadba49d4,-,1,,"{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""epochs"": 20, ""batch_size_per_gpu"": 16, ""user_request"": ""Please keep the cost reasonable while still maintaining decent speed.""}"
2026-01-20 02:20:05,finished,job-e3d7b263b024,clusterA,1,exit=0,"{""end_ts"": 1768843205.125385, ""jct_sec"": 174.97641897201538, ""queued_sec"": 4940.67998790741}"
2026-01-20 02:23:51,finished,job-1e383a2546df,clusterB,4,exit=0,"{""end_ts"": 1768843431.4188907, ""jct_sec"": 2321.5103249549866, ""queued_sec"": 3720.2579696178436}"
2026-01-20 02:23:51,started,job-e227ecb1df70,clusterB,2,"started_on=clusterB, g=2, nodes=['node_e', 'node_f'], queued_sec=4771.050517082214","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""nodes"": [""node_e"", ""node_f""], ""queued_sec"": 4771.050517082214, ""started_ts"": 1768843431.679073}"
2026-01-20 02:23:51,started,job-a5f7eaac72c4,clusterB,2,"started_on=clusterB, g=2, nodes=['node_g', 'node_h'], queued_sec=4728.460953474045","{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""nodes"": [""node_g"", ""node_h""], ""queued_sec"": 4728.460953474045, ""started_ts"": 1768843431.7164848}"
2026-01-20 02:28:54,submitted,job-aaf78681d642,-,1,,"{""model"": ""ResNet-18"", ""dataset"": ""CIFAR-100"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""Try to share resources fairly with other users, but don’t delay my job too much.""}"
2026-01-20 02:29:30,finished,job-ac0d3b85ba6e,clusterA,2,exit=0,"{""end_ts"": 1768843770.7611036, ""jct_sec"": 7782.030648231506, ""queued_sec"": 0.312241792678833}"
2026-01-20 02:29:56,submitted,job-285ca709b882,-,1,,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""This job is for testing only — minimal cost and stable runtime are more important than raw speed.""}"
2026-01-20 02:34:54,submitted,job-22211568b45c,-,1,,"{""model"": ""ResNet-50"", ""dataset"": ""CIFAR-10"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""This job is for testing only — minimal cost and stable runtime are more important than raw speed.""}"
2026-01-20 02:44:36,finished,job-b0590e35f763,clusterA,1,exit=0,"{""end_ts"": 1768844676.660348, ""jct_sec"": 1646.4865725040436, ""queued_sec"": 4546.586647033691}"
2026-01-20 02:44:37,started,job-9a8844363c56,clusterA,4,"started_on=clusterA, g=4, nodes=['node_a', 'node_b', 'node_c', 'node_d'], queued_sec=5237.039686918259","{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""nodes"": [""node_a"", ""node_b"", ""node_c"", ""node_d""], ""queued_sec"": 5237.039686918259, ""started_ts"": 1768844677.2489486}"
2026-01-20 02:47:41,finished,job-9a8844363c56,clusterA,4,exit=0,"{""end_ts"": 1768844861.7921565, ""jct_sec"": 184.54320788383484, ""queued_sec"": 5237.039686918259}"
2026-01-20 02:47:42,started,job-de95d16eb212,clusterA,4,"started_on=clusterA, g=4, nodes=['node_a', 'node_b', 'node_c', 'node_d'], queued_sec=5323.9891040325165","{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""nodes"": [""node_a"", ""node_b"", ""node_c"", ""node_d""], ""queued_sec"": 5323.9891040325165, ""started_ts"": 1768844862.535779}"
2026-01-20 02:58:03,submitted,job-612fb2c9dcb7,-,1,,"{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""Please minimize queue waiting time. Start as soon as a slot is available.""}"
2026-01-20 02:58:12,submitted,job-d404a5f30621,-,4,,"{""model"": ""ResNet-50"", ""dataset"": ""CIFAR-10"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Focus on efficiency. Use GPUs effectively but avoid unnecessary power consumption.""}"
2026-01-20 03:06:21,submitted,job-d0e39c1990b0,-,2,,"{""model"": ""ResNet-50"", ""dataset"": ""CIFAR-10"", ""epochs"": 20, ""batch_size_per_gpu"": 128, ""user_request"": ""I need this training to finish as fast as possible. Prioritize performance and speed over everything else.""}"
2026-01-20 03:06:59,finished,job-a5f7eaac72c4,clusterB,2,exit=0,"{""end_ts"": 1768846019.2706335, ""jct_sec"": 2587.5541486740112, ""queued_sec"": 4728.460953474045}"
2026-01-20 03:06:59,started,job-017333c7d361,clusterB,1,"started_on=clusterB, g=1, nodes=['node_g'], queued_sec=5988.905507802963","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""nodes"": [""node_g""], ""queued_sec"": 5988.905507802963, ""started_ts"": 1768846019.8516316}"
2026-01-20 03:06:59,started,job-2db49c25f370,clusterB,1,"started_on=clusterB, g=1, nodes=['node_h'], queued_sec=5615.877828836441","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""nodes"": [""node_h""], ""queued_sec"": 5615.877828836441, ""started_ts"": 1768846019.8763566}"
2026-01-20 03:22:23,finished,job-de95d16eb212,clusterA,4,exit=0,"{""end_ts"": 1768846943.863214, ""jct_sec"": 2081.327435016632, ""queued_sec"": 5323.9891040325165}"
2026-01-20 03:22:23,started,job-17f3406779e1,clusterA,2,"started_on=clusterA, g=2, nodes=['node_a', 'node_b'], queued_sec=5242.548833608627","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""nodes"": [""node_a"", ""node_b""], ""queued_sec"": 5242.548833608627, ""started_ts"": 1768846943.9434764}"
2026-01-20 03:22:23,started,job-f08ae5d567d4,clusterA,1,"started_on=clusterA, g=1, nodes=['node_c'], queued_sec=5193.613815546036","{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""nodes"": [""node_c""], ""queued_sec"": 5193.613815546036, ""started_ts"": 1768846943.9698966}"
2026-01-20 03:24:00,submitted,job-9879e4ee1b8c,-,2,,"{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""epochs"": 20, ""batch_size_per_gpu"": 16, ""user_request"": ""Try to share resources fairly with other users, but don’t delay my job too much.""}"
2026-01-20 03:33:04,submitted,job-40edb8dbf32f,-,1,,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Prefer reliability and consistency. I’d rather not have the job preempted or rescheduled.""}"
2026-01-20 03:35:05,finished,job-e227ecb1df70,clusterB,2,exit=0,"{""end_ts"": 1768847705.3281193, ""jct_sec"": 4273.649046182632, ""queued_sec"": 4771.050517082214}"
2026-01-20 03:39:55,submitted,job-9d97ed9b6771,-,2,,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""I need this training to finish as fast as possible. Prioritize performance and speed over everything else.""}"
2026-01-20 03:44:57,submitted,job-b16d8c5010bf,-,4,,"{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Focus on efficiency. Use GPUs effectively but avoid unnecessary power consumption.""}"
2026-01-20 03:45:42,submitted,job-bb7de4adf060,-,2,,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""I need this training to finish as fast as possible. Prioritize performance and speed over everything else.""}"
2026-01-20 03:46:36,submitted,job-fc7c990fb444,-,1,,"{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""This job is for testing only — minimal cost and stable runtime are more important than raw speed.""}"
2026-01-20 03:47:08,submitted,job-5e8ceabb4537,-,1,,"{""model"": ""ResNet-18"", ""dataset"": ""CIFAR-100"", ""epochs"": 20, ""batch_size_per_gpu"": 128, ""user_request"": ""Prefer reliability and consistency. I’d rather not have the job preempted or rescheduled.""}"
2026-01-20 03:55:20,submitted,job-06664f728e6c,-,1,,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Please minimize queue waiting time. Start as soon as a slot is available.""}"
2026-01-20 03:55:29,submitted,job-66c9f8637305,-,1,,"{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""epochs"": 20, ""batch_size_per_gpu"": 8, ""user_request"": ""This job is for testing only — minimal cost and stable runtime are more important than raw speed.""}"
2026-01-20 03:56:12,finished,job-2db49c25f370,clusterB,1,exit=0,"{""end_ts"": 1768848972.6231294, ""jct_sec"": 2952.7467727661133, ""queued_sec"": 5615.877828836441}"
2026-01-20 04:00:06,submitted,job-6324da136d80,-,4,,"{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""epochs"": 20, ""batch_size_per_gpu"": 16, ""user_request"": ""Please minimize queue waiting time. Start as soon as a slot is available.""}"
2026-01-20 04:00:11,submitted,job-fdda4f91642b,-,1,,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Please minimize queue waiting time. Start as soon as a slot is available.""}"
2026-01-20 04:00:18,submitted,job-c6af22f4a075,-,2,,"{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""This job is for testing only — minimal cost and stable runtime are more important than raw speed.""}"
2026-01-20 04:07:42,submitted,job-3d9efd5f6965,-,2,,"{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""Focus on efficiency. Use GPUs effectively but avoid unnecessary power consumption.""}"
2026-01-20 04:15:57,finished,job-017333c7d361,clusterB,1,exit=0,"{""end_ts"": 1768850157.798833, ""jct_sec"": 4137.947201251984, ""queued_sec"": 5988.905507802963}"
2026-01-20 04:15:58,started,job-085f54f30a24,clusterB,4,"started_on=clusterB, g=4, nodes=['node_e', 'node_f', 'node_g', 'node_h'], queued_sec=7651.535880088806","{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""nodes"": [""node_e"", ""node_f"", ""node_g"", ""node_h""], ""queued_sec"": 7651.535880088806, ""started_ts"": 1768850158.751739}"
2026-01-20 04:19:48,finished,job-085f54f30a24,clusterB,4,exit=0,"{""end_ts"": 1768850388.0064511, ""jct_sec"": 229.25471210479736, ""queued_sec"": 7651.535880088806}"
2026-01-20 04:19:49,started,job-222899da58d5,clusterB,4,"started_on=clusterB, g=4, nodes=['node_e', 'node_f', 'node_g', 'node_h'], queued_sec=7809.664075136185","{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""nodes"": [""node_e"", ""node_f"", ""node_g"", ""node_h""], ""queued_sec"": 7809.664075136185, ""started_ts"": 1768850389.3513808}"
2026-01-20 04:21:53,finished,job-222899da58d5,clusterB,4,exit=0,"{""end_ts"": 1768850513.1400955, ""jct_sec"": 123.78871464729309, ""queued_sec"": 7809.664075136185}"
2026-01-20 04:21:53,started,job-2c23297e6a3c,clusterB,4,"started_on=clusterB, g=4, nodes=['node_e', 'node_f', 'node_g', 'node_h'], queued_sec=7760.422613143921","{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""nodes"": [""node_e"", ""node_f"", ""node_g"", ""node_h""], ""queued_sec"": 7760.422613143921, ""started_ts"": 1768850513.554217}"
2026-01-20 04:22:07,finished,job-17f3406779e1,clusterA,2,exit=0,"{""end_ts"": 1768850527.474972, ""jct_sec"": 3583.5314955711365, ""queued_sec"": 5242.548833608627}"
2026-01-20 04:23:43,submitted,job-6a96f9f7a4d6,-,4,,"{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""epochs"": 20, ""batch_size_per_gpu"": 16, ""user_request"": ""Please keep the cost reasonable while still maintaining decent speed.""}"
2026-01-20 04:25:35,submitted,job-5555d46ab7da,-,1,,"{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""This job is for testing only — minimal cost and stable runtime are more important than raw speed.""}"
2026-01-20 04:29:42,finished,job-f08ae5d567d4,clusterA,1,exit=0,"{""end_ts"": 1768850982.9683337, ""jct_sec"": 4038.998437166214, ""queued_sec"": 5193.613815546036}"
2026-01-20 04:29:43,started,job-4a1b7b55fdfb,clusterA,4,"started_on=clusterA, g=4, nodes=['node_a', 'node_b', 'node_c', 'node_d'], queued_sec=7937.861703634262","{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""nodes"": [""node_a"", ""node_b"", ""node_c"", ""node_d""], ""queued_sec"": 7937.861703634262, ""started_ts"": 1768850983.2008846}"
2026-01-20 04:32:06,submitted,job-1c613de17aab,-,4,,"{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""This is a short experiment, so give it quick access to GPUs, even small ones.""}"
2026-01-20 04:32:52,submitted,job-142047202671,-,2,,"{""model"": ""ResNet-18"", ""dataset"": ""CIFAR-100"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""This is a short experiment, so give it quick access to GPUs, even small ones.""}"
2026-01-20 04:39:43,submitted,job-bd8783a25de9,-,1,,"{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""Focus on efficiency. Use GPUs effectively but avoid unnecessary power consumption.""}"
2026-01-20 04:42:41,submitted,job-325d8eddba46,-,2,,"{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""epochs"": 20, ""batch_size_per_gpu"": 16, ""user_request"": ""Try to share resources fairly with other users, but don’t delay my job too much.""}"
2026-01-20 04:42:44,submitted,job-47b8ff222616,-,2,,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Focus on efficiency. Use GPUs effectively but avoid unnecessary power consumption.""}"
2026-01-20 04:52:39,finished,job-2c23297e6a3c,clusterB,4,exit=0,"{""end_ts"": 1768852359.8015912, ""jct_sec"": 1846.2473740577698, ""queued_sec"": 7760.422613143921}"
2026-01-20 04:52:40,started,job-480eadba49d4,clusterB,1,"started_on=clusterB, g=1, nodes=['node_e'], queued_sec=9223.45278263092","{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""nodes"": [""node_e""], ""queued_sec"": 9223.45278263092, ""started_ts"": 1768852360.7812526}"
2026-01-20 04:52:40,started,job-aaf78681d642,clusterB,1,"started_on=clusterB, g=1, nodes=['node_f'], queued_sec=8626.317680835724","{""model"": ""ResNet-18"", ""dataset"": ""CIFAR-100"", ""nodes"": [""node_f""], ""queued_sec"": 8626.317680835724, ""started_ts"": 1768852360.7973647}"
2026-01-20 04:52:40,started,job-285ca709b882,clusterB,1,"started_on=clusterB, g=1, nodes=['node_g'], queued_sec=8564.281066417694","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""nodes"": [""node_g""], ""queued_sec"": 8564.281066417694, ""started_ts"": 1768852360.8280854}"
2026-01-20 04:52:40,started,job-22211568b45c,clusterB,1,"started_on=clusterB, g=1, nodes=['node_h'], queued_sec=8266.64573931694","{""model"": ""ResNet-50"", ""dataset"": ""CIFAR-10"", ""nodes"": [""node_h""], ""queued_sec"": 8266.64573931694, ""started_ts"": 1768852360.8460839}"
2026-01-20 04:57:05,finished,job-480eadba49d4,clusterB,1,exit=0,"{""end_ts"": 1768852625.0617251, ""jct_sec"": 264.28047251701355, ""queued_sec"": 9223.45278263092}"
2026-01-20 04:57:05,started,job-612fb2c9dcb7,clusterB,1,"started_on=clusterB, g=1, nodes=['node_e'], queued_sec=7141.309645652771","{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""nodes"": [""node_e""], ""queued_sec"": 7141.309645652771, ""started_ts"": 1768852625.1665425}"
2026-01-20 05:12:50,finished,job-aaf78681d642,clusterB,1,exit=0,"{""end_ts"": 1768853570.6384459, ""jct_sec"": 1209.8410811424255, ""queued_sec"": 8626.317680835724}"
2026-01-20 05:31:51,finished,job-4a1b7b55fdfb,clusterA,4,exit=0,"{""end_ts"": 1768854711.6008754, ""jct_sec"": 3728.399990797043, ""queued_sec"": 7937.861703634262}"
