ts,event,job_id,cluster,world_size,note,metadata_json
2025-11-13 17:32:07,submitted,job-5335a771edfa,-,4,,"{""model"": ""ResNet-50"", ""dataset"": ""CIFAR-10"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Focus on efficiency. Use GPUs effectively but avoid unnecessary power consumption.""}"
2025-11-13 17:36:57,submitted,job-439d5bc05fb2,-,2,,"{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""I need this training to finish as fast as possible. Prioritize performance and speed over everything else.""}"
2025-11-13 17:38:51,submitted,job-62a0961db041,-,1,,"{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""This job is for testing only — minimal cost and stable runtime are more important than raw speed.""}"
2025-11-13 17:40:55,submitted,job-000526b78c79,-,1,,"{""model"": ""ResNet-18"", ""dataset"": ""CIFAR-100"", ""epochs"": 20, ""batch_size_per_gpu"": 128, ""user_request"": ""Focus on efficiency. Use GPUs effectively but avoid unnecessary power consumption.""}"
2025-11-13 17:50:11,finished,job-d848a01794f9,clusterA,1,exit=0,"{""end_ts"": 1763023811.3185527, ""jct_ms"": 1541213}"
2025-11-13 17:53:34,submitted,job-297a6b7f9031,-,2,,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 16, ""user_request"": ""Balance between speed and cost. I don’t need the fastest result, just good efficiency overall.""}"
2025-11-13 17:55:38,submitted,job-fefc856a4fca,-,1,,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 16, ""user_request"": ""Please minimize queue waiting time. Start as soon as a slot is available.""}"
2025-11-13 17:56:51,submitted,job-d5430502e292,-,1,,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 16, ""user_request"": ""Balance between speed and cost. I don’t need the fastest result, just good efficiency overall.""}"
2025-11-13 18:06:00,finished,job-50f9e9e35a7b,clusterA,2,exit=0,"{""end_ts"": 1763024760.2089467, ""jct_ms"": 3459279}"
2025-11-13 18:06:05,started,job-5335a771edfa,clusterA,4,"started_on=clusterA, g=4, nodes=['node_a', 'node_b', 'node_c', 'node_d'], queued_ms=2037521","{""model"": ""ResNet-50"", ""dataset"": ""CIFAR-10"", ""nodes"": [""node_a"", ""node_b"", ""node_c"", ""node_d""], ""queued_ms"": 2037521, ""started_ts"": 1763024765.3719122}"
2025-11-13 18:07:28,finished,job-5335a771edfa,clusterA,4,exit=1,"{""end_ts"": 1763024848.300155, ""jct_ms"": 82928}"
2025-11-13 18:07:33,started,job-439d5bc05fb2,clusterA,2,"started_on=clusterA, g=2, nodes=['node_a', 'node_b'], queued_ms=1836377","{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""nodes"": [""node_a"", ""node_b""], ""queued_ms"": 1836377, ""started_ts"": 1763024853.384166}"
2025-11-13 18:07:33,started,job-62a0961db041,clusterA,1,"started_on=clusterA, g=1, nodes=['node_c'], queued_ms=1721924","{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""nodes"": [""node_c""], ""queued_ms"": 1721924, ""started_ts"": 1763024853.4049442}"
2025-11-13 18:07:33,started,job-000526b78c79,clusterA,1,"started_on=clusterA, g=1, nodes=['node_d'], queued_ms=1598185","{""model"": ""ResNet-18"", ""dataset"": ""CIFAR-100"", ""nodes"": [""node_d""], ""queued_ms"": 1598185, ""started_ts"": 1763024853.4246237}"
2025-11-13 18:11:11,submitted,job-d5843aaa7954,-,2,,"{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""epochs"": 20, ""batch_size_per_gpu"": 256, ""user_request"": ""Maximize GPU utilization for this run — I’m fine if it uses more energy temporarily.""}"
2025-11-13 18:12:22,finished,job-8c3437aa4f56,clusterB,2,exit=0,"{""end_ts"": 1763025142.023158, ""jct_ms"": 3176265}"
2025-11-13 18:12:27,started,job-297a6b7f9031,clusterB,2,"started_on=clusterB, g=2, nodes=['node_e', 'node_f'], queued_ms=1132331","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""nodes"": [""node_e"", ""node_f""], ""queued_ms"": 1132331, ""started_ts"": 1763025147.1331785}"
2025-11-13 18:19:57,submitted,job-3c0418cd690b,-,4,,"{""model"": ""ResNet-18"", ""dataset"": ""CIFAR-100"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Please minimize queue waiting time. Start as soon as a slot is available.""}"
2025-11-13 18:20:34,finished,job-f708f126c3ef,clusterB,2,exit=0,"{""end_ts"": 1763025634.533306, ""jct_ms"": 3363378}"
2025-11-13 18:20:39,started,job-fefc856a4fca,clusterB,1,"started_on=clusterB, g=1, nodes=['node_g'], queued_ms=1500969","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""nodes"": [""node_g""], ""queued_ms"": 1500969, ""started_ts"": 1763025639.5883424}"
2025-11-13 18:20:39,started,job-d5430502e292,clusterB,1,"started_on=clusterB, g=1, nodes=['node_h'], queued_ms=1428060","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""nodes"": [""node_h""], ""queued_ms"": 1428060, ""started_ts"": 1763025639.611325}"
2025-11-13 18:20:42,finished,job-fefc856a4fca,clusterB,1,exit=2,"{""end_ts"": 1763025642.5451548, ""jct_ms"": 2956}"
2025-11-13 18:20:44,finished,job-d5430502e292,clusterB,1,exit=2,"{""end_ts"": 1763025644.4422767, ""jct_ms"": 4830}"
2025-11-13 18:20:49,started,job-d5843aaa7954,clusterB,2,"started_on=clusterB, g=2, nodes=['node_g', 'node_h'], queued_ms=577839","{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""nodes"": [""node_g"", ""node_h""], ""queued_ms"": 577839, ""started_ts"": 1763025649.5415702}"
2025-11-13 18:20:52,finished,job-d5843aaa7954,clusterB,2,exit=2,"{""end_ts"": 1763025652.5699034, ""jct_ms"": 3028}"
2025-11-13 18:22:20,finished,job-000526b78c79,clusterA,1,exit=0,"{""end_ts"": 1763025740.382178, ""jct_ms"": 886957}"
2025-11-13 18:23:53,submitted,job-df8b6fb11616,-,2,,"{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Prefer reliability and consistency. I’d rather not have the job preempted or rescheduled.""}"
2025-11-13 18:24:50,submitted,job-f2ee5c68462c,-,1,,"{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""epochs"": 20, ""batch_size_per_gpu"": 128, ""user_request"": ""Maximize GPU utilization for this run — I’m fine if it uses more energy temporarily.""}"
2025-11-13 18:41:12,submitted,job-c662b34eec4a,-,4,,"{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""epochs"": 20, ""batch_size_per_gpu"": 8, ""user_request"": ""Prefer reliability and consistency. I’d rather not have the job preempted or rescheduled.""}"
2025-11-13 18:43:23,submitted,job-a9315d01ffab,-,1,,"{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Prefer reliability and consistency. I’d rather not have the job preempted or rescheduled.""}"
2025-11-13 18:49:10,finished,job-439d5bc05fb2,clusterA,2,exit=0,"{""end_ts"": 1763027350.254135, ""jct_ms"": 2496869}"
2025-11-13 18:54:20,submitted,job-a475ef661780,-,1,,"{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""Please minimize queue waiting time. Start as soon as a slot is available.""}"
2025-11-13 19:02:37,submitted,job-641a2f0c41ed,-,1,,"{""model"": ""ResNet-18"", ""dataset"": ""CIFAR-100"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""Try to share resources fairly with other users, but don’t delay my job too much.""}"
2025-11-13 19:14:54,finished,job-62a0961db041,clusterA,1,exit=0,"{""end_ts"": 1763028894.7167122, ""jct_ms"": 4041311}"
2025-11-13 19:14:59,started,job-3c0418cd690b,clusterA,4,"started_on=clusterA, g=4, nodes=['node_a', 'node_b', 'node_c', 'node_d'], queued_ms=3302678","{""model"": ""ResNet-18"", ""dataset"": ""CIFAR-100"", ""nodes"": [""node_a"", ""node_b"", ""node_c"", ""node_d""], ""queued_ms"": 3302678, ""started_ts"": 1763028899.869411}"
2025-11-13 19:14:59,started,job-df8b6fb11616,clusterB,2,"started_on=clusterB, g=2, nodes=['node_g', 'node_h'], queued_ms=3066675","{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""nodes"": [""node_g"", ""node_h""], ""queued_ms"": 3066675, ""started_ts"": 1763028899.918478}"
2025-11-13 19:31:11,finished,job-3c0418cd690b,clusterA,4,exit=0,"{""end_ts"": 1763029871.2868752, ""jct_ms"": 971417}"
2025-11-13 19:31:16,started,job-f2ee5c68462c,clusterA,1,"started_on=clusterA, g=1, nodes=['node_a'], queued_ms=3986265","{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""nodes"": [""node_a""], ""queued_ms"": 3986265, ""started_ts"": 1763029876.3420794}"
2025-11-13 19:31:24,finished,job-f2ee5c68462c,clusterA,1,exit=1,"{""end_ts"": 1763029884.2995431, ""jct_ms"": 7957}"
2025-11-13 19:31:29,started,job-c662b34eec4a,clusterA,4,"started_on=clusterA, g=4, nodes=['node_a', 'node_b', 'node_c', 'node_d'], queued_ms=3016761","{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""nodes"": [""node_a"", ""node_b"", ""node_c"", ""node_d""], ""queued_ms"": 3016761, ""started_ts"": 1763029889.4395008}"
2025-11-13 19:31:29,submitted,job-1c1aba733e39,-,1,,"{""model"": ""ResNet-50"", ""dataset"": ""CIFAR-10"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""This job is for testing only — minimal cost and stable runtime are more important than raw speed.""}"
2025-11-13 19:31:32,finished,job-c662b34eec4a,clusterA,4,exit=1,"{""end_ts"": 1763029892.3129065, ""jct_ms"": 2873}"
2025-11-13 19:31:37,started,job-a9315d01ffab,clusterA,1,"started_on=clusterA, g=1, nodes=['node_a'], queued_ms=2893574","{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""nodes"": [""node_a""], ""queued_ms"": 2893574, ""started_ts"": 1763029897.3643303}"
2025-11-13 19:31:37,started,job-a475ef661780,clusterA,1,"started_on=clusterA, g=1, nodes=['node_b'], queued_ms=2237069","{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""nodes"": [""node_b""], ""queued_ms"": 2237069, ""started_ts"": 1763029897.3847861}"
2025-11-13 19:31:37,started,job-641a2f0c41ed,clusterA,1,"started_on=clusterA, g=1, nodes=['node_c'], queued_ms=1739694","{""model"": ""ResNet-18"", ""dataset"": ""CIFAR-100"", ""nodes"": [""node_c""], ""queued_ms"": 1739694, ""started_ts"": 1763029897.405827}"
2025-11-13 19:31:37,started,job-1c1aba733e39,clusterA,1,"started_on=clusterA, g=1, nodes=['node_d'], queued_ms=7987","{""model"": ""ResNet-50"", ""dataset"": ""CIFAR-10"", ""nodes"": [""node_d""], ""queued_ms"": 7987, ""started_ts"": 1763029897.4280307}"
2025-11-13 19:32:34,submitted,job-937b8fe8353e,-,1,,"{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""epochs"": 20, ""batch_size_per_gpu"": 8, ""user_request"": ""This job is for testing only — minimal cost and stable runtime are more important than raw speed.""}"
2025-11-13 19:49:23,submitted,job-a25ea66d4552,-,1,,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Try to share resources fairly with other users, but don’t delay my job too much.""}"
2025-11-13 19:49:28,finished,job-641a2f0c41ed,clusterA,1,exit=0,"{""end_ts"": 1763030968.40647, ""jct_ms"": 1071000}"
2025-11-13 19:49:33,started,job-937b8fe8353e,clusterA,1,"started_on=clusterA, g=1, nodes=['node_c'], queued_ms=1018745","{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""nodes"": [""node_c""], ""queued_ms"": 1018745, ""started_ts"": 1763030973.460481}"
2025-11-13 19:49:36,finished,job-937b8fe8353e,clusterA,1,exit=1,"{""end_ts"": 1763030976.4196887, ""jct_ms"": 2959}"
2025-11-13 19:49:41,started,job-a25ea66d4552,clusterA,1,"started_on=clusterA, g=1, nodes=['node_c'], queued_ms=17615","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""nodes"": [""node_c""], ""queued_ms"": 17615, ""started_ts"": 1763030981.4728181}"
2025-11-13 19:51:00,submitted,job-a62451b8dca6,-,2,,"{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""epochs"": 20, ""batch_size_per_gpu"": 8, ""user_request"": ""I need this training to finish as fast as possible. Prioritize performance and speed over everything else.""}"
2025-11-13 19:54:51,submitted,job-dfc71492fdfd,-,2,,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""This job is for testing only — minimal cost and stable runtime are more important than raw speed.""}"
2025-11-13 20:01:21,submitted,job-9e8e22214dd2,-,2,,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 16, ""user_request"": ""Please minimize queue waiting time. Start as soon as a slot is available.""}"
2025-11-13 20:03:23,submitted,job-5f7198e2604a,-,2,,"{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""epochs"": 20, ""batch_size_per_gpu"": 16, ""user_request"": ""Try to share resources fairly with other users, but don’t delay my job too much.""}"
2025-11-13 20:09:51,finished,job-1c1aba733e39,clusterA,1,exit=0,"{""end_ts"": 1763032191.7365847, ""jct_ms"": 2294308}"
2025-11-13 20:16:40,submitted,job-b567586398ab,-,2,,"{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""This job is for testing only — minimal cost and stable runtime are more important than raw speed.""}"
2025-11-13 20:18:02,submitted,job-c2a3bcb8bae1,-,1,,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""This job is for testing only — minimal cost and stable runtime are more important than raw speed.""}"
2025-11-13 20:24:39,submitted,job-65dbbc73ed07,-,2,,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""Please keep the cost reasonable while still maintaining decent speed.""}"
2025-11-13 20:25:24,finished,job-df8b6fb11616,clusterB,2,exit=0,"{""end_ts"": 1763033124.6001513, ""jct_ms"": 4224681}"
2025-11-13 20:25:29,started,job-a62451b8dca6,clusterB,2,"started_on=clusterB, g=2, nodes=['node_g', 'node_h'], queued_ms=2069204","{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""nodes"": [""node_g"", ""node_h""], ""queued_ms"": 2069204, ""started_ts"": 1763033129.686612}"
2025-11-13 20:30:10,finished,job-a62451b8dca6,clusterB,2,exit=0,"{""end_ts"": 1763033410.0338304, ""jct_ms"": 280347}"
2025-11-13 20:30:15,started,job-dfc71492fdfd,clusterB,2,"started_on=clusterB, g=2, nodes=['node_g', 'node_h'], queued_ms=2123404","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""nodes"": [""node_g"", ""node_h""], ""queued_ms"": 2123404, ""started_ts"": 1763033415.1378906}"
2025-11-13 20:30:17,finished,job-dfc71492fdfd,clusterB,2,exit=2,"{""end_ts"": 1763033417.8714972, ""jct_ms"": 2733}"
2025-11-13 20:30:22,started,job-9e8e22214dd2,clusterB,2,"started_on=clusterB, g=2, nodes=['node_g', 'node_h'], queued_ms=1741611","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""nodes"": [""node_g"", ""node_h""], ""queued_ms"": 1741611, ""started_ts"": 1763033422.9504402}"
2025-11-13 20:30:25,finished,job-9e8e22214dd2,clusterB,2,exit=2,"{""end_ts"": 1763033425.8960116, ""jct_ms"": 2945}"
2025-11-13 20:30:30,started,job-5f7198e2604a,clusterB,2,"started_on=clusterB, g=2, nodes=['node_g', 'node_h'], queued_ms=1626990","{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""nodes"": [""node_g"", ""node_h""], ""queued_ms"": 1626990, ""started_ts"": 1763033430.9766695}"
2025-11-13 20:32:29,finished,job-a475ef661780,clusterA,1,exit=0,"{""end_ts"": 1763033549.3888485, ""jct_ms"": 3652004}"
2025-11-13 20:32:34,started,job-b567586398ab,clusterA,2,"started_on=clusterA, g=2, nodes=['node_b', 'node_d'], queued_ms=954286","{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""nodes"": [""node_b"", ""node_d""], ""queued_ms"": 954286, ""started_ts"": 1763033554.469828}"
2025-11-13 20:32:38,finished,job-b567586398ab,clusterA,2,exit=1,"{""end_ts"": 1763033558.7793665, ""jct_ms"": 4309}"
2025-11-13 20:32:43,started,job-c2a3bcb8bae1,clusterA,1,"started_on=clusterA, g=1, nodes=['node_b'], queued_ms=880898","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""nodes"": [""node_b""], ""queued_ms"": 880898, ""started_ts"": 1763033563.8301666}"
2025-11-13 20:33:23,finished,job-5f7198e2604a,clusterB,2,exit=0,"{""end_ts"": 1763033603.652231, ""jct_ms"": 172675}"
2025-11-13 20:33:28,started,job-65dbbc73ed07,clusterB,2,"started_on=clusterB, g=2, nodes=['node_g', 'node_h'], queued_ms=528950","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""nodes"": [""node_g"", ""node_h""], ""queued_ms"": 528950, ""started_ts"": 1763033608.7499118}"
2025-11-13 20:33:29,finished,job-65dbbc73ed07,clusterB,2,exit=2,"{""end_ts"": 1763033609.0709336, ""jct_ms"": 321}"
2025-11-13 20:54:28,finished,job-a25ea66d4552,clusterA,1,exit=0,"{""end_ts"": 1763034868.2894595, ""jct_ms"": 3886816}"
2025-11-13 20:55:32,submitted,job-b693da006c27,-,1,,"{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""This job is for testing only — minimal cost and stable runtime are more important than raw speed.""}"
2025-11-13 20:55:33,started,job-b693da006c27,clusterA,1,"started_on=clusterA, g=1, nodes=['node_c'], queued_ms=514","{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""nodes"": [""node_c""], ""queued_ms"": 514, ""started_ts"": 1763034933.1851695}"
2025-11-13 20:55:38,finished,job-b693da006c27,clusterA,1,exit=1,"{""end_ts"": 1763034938.3274279, ""jct_ms"": 5142}"
2025-11-13 20:55:43,submitted,job-8dd037df5fd6,-,2,,"{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Please minimize queue waiting time. Start as soon as a slot is available.""}"
2025-11-13 20:55:44,started,job-8dd037df5fd6,clusterA,2,"started_on=clusterA, g=2, nodes=['node_c', 'node_d'], queued_ms=435","{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""nodes"": [""node_c"", ""node_d""], ""queued_ms"": 435, ""started_ts"": 1763034944.2283869}"
2025-11-13 21:00:15,finished,job-c2a3bcb8bae1,clusterA,1,exit=0,"{""end_ts"": 1763035215.557933, ""jct_ms"": 1651727}"
2025-11-13 21:02:29,finished,job-297a6b7f9031,clusterB,2,exit=0,"{""end_ts"": 1763035349.0105355, ""jct_ms"": 10201877}"
2025-11-13 21:06:36,submitted,job-30df1cb66639,-,4,,"{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""epochs"": 20, ""batch_size_per_gpu"": 16, ""user_request"": ""Try to share resources fairly with other users, but don’t delay my job too much.""}"
2025-11-13 21:06:36,started,job-30df1cb66639,clusterB,4,"started_on=clusterB, g=4, nodes=['node_e', 'node_f', 'node_g', 'node_h'], queued_ms=428","{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""nodes"": [""node_e"", ""node_f"", ""node_g"", ""node_h""], ""queued_ms"": 428, ""started_ts"": 1763035596.9834485}"
2025-11-13 21:09:56,finished,job-30df1cb66639,clusterB,4,exit=0,"{""end_ts"": 1763035796.0536284, ""jct_ms"": 199070}"
2025-11-13 21:30:08,submitted,job-ba4361eb580c,-,2,,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 16, ""user_request"": ""Focus on efficiency. Use GPUs effectively but avoid unnecessary power consumption.""}"
2025-11-13 21:30:08,started,job-ba4361eb580c,clusterB,2,"started_on=clusterB, g=2, nodes=['node_e', 'node_f'], queued_ms=498","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""nodes"": [""node_e"", ""node_f""], ""queued_ms"": 498, ""started_ts"": 1763037008.5123637}"
2025-11-13 21:42:13,submitted,job-797579d38df2,-,1,,"{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""epochs"": 20, ""batch_size_per_gpu"": 16, ""user_request"": ""Please minimize queue waiting time. Start as soon as a slot is available.""}"
2025-11-13 21:42:14,started,job-797579d38df2,clusterB,1,"started_on=clusterB, g=1, nodes=['node_g'], queued_ms=967","{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""nodes"": [""node_g""], ""queued_ms"": 967, ""started_ts"": 1763037734.3003209}"
2025-11-13 21:45:58,finished,job-a9315d01ffab,clusterA,1,exit=0,"{""end_ts"": 1763037958.228744, ""jct_ms"": 8060864}"
2025-11-13 21:51:21,submitted,job-5753c60f1895,-,1,,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Please keep the cost reasonable while still maintaining decent speed.""}"
2025-11-13 21:51:21,started,job-5753c60f1895,clusterA,1,"started_on=clusterA, g=1, nodes=['node_a'], queued_ms=570","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""nodes"": [""node_a""], ""queued_ms"": 570, ""started_ts"": 1763038281.8986256}"
2025-11-13 21:58:04,submitted,job-061af06fd3c4,-,1,,"{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""epochs"": 20, ""batch_size_per_gpu"": 16, ""user_request"": ""Please keep the cost reasonable while still maintaining decent speed.""}"
2025-11-13 21:58:05,started,job-061af06fd3c4,clusterA,1,"started_on=clusterA, g=1, nodes=['node_b'], queued_ms=706","{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""nodes"": [""node_b""], ""queued_ms"": 706, ""started_ts"": 1763038685.3464687}"
2025-11-13 21:58:11,finished,job-061af06fd3c4,clusterA,1,exit=1,"{""end_ts"": 1763038691.8732, ""jct_ms"": 6526}"
2025-11-13 21:59:04,submitted,job-535d0566717b,-,2,,"{""model"": ""ResNet-18"", ""dataset"": ""CIFAR-100"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Please minimize queue waiting time. Start as soon as a slot is available.""}"
2025-11-13 22:00:15,submitted,job-84fcc25d204a,-,1,,"{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""epochs"": 20, ""batch_size_per_gpu"": 16, ""user_request"": ""Please keep the cost reasonable while still maintaining decent speed.""}"
2025-11-13 22:00:59,submitted,job-2c9d6ed86930,-,2,,"{""model"": ""ResNet-50"", ""dataset"": ""CIFAR-10"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""Prefer reliability and consistency. I’d rather not have the job preempted or rescheduled.""}"
2025-11-13 22:11:55,submitted,job-dd7cfd5c2ba0,-,2,,"{""model"": ""ResNet-18"", ""dataset"": ""CIFAR-100"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""This is a short experiment, so give it quick access to GPUs, even small ones.""}"
2025-11-13 22:12:07,submitted,job-17af7469662b,-,1,,"{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""epochs"": 20, ""batch_size_per_gpu"": 256, ""user_request"": ""I need this training to finish as fast as possible. Prioritize performance and speed over everything else.""}"
2025-11-13 22:18:15,submitted,job-f583e9514998,-,4,,"{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Maximize GPU utilization for this run — I’m fine if it uses more energy temporarily.""}"
